Time,num_recovered
0,0
0.25,0
0.5,2
0.75,5
1,10
1.25,10
1.5,13
1.75,14
2,19
2.25,21
2.5,25
2.75,27
3,28
3.25,32
3.5,34
3.75,40
4,42
4.25,44
4.5,47
4.75,53
5,53
5.25,56
5.5,56
5.75,56
6,56
6.25,58
6.5,60
6.75,61
7,63
7.25,63
7.5,66
7.75,68
8,72
8.25,75
8.5,76
8.75,79
9,80
9.25,81
9.5,82
9.75,82
10,84
10.25,86
10.5,86
10.75,87
11,87
11.25,88
11.5,89
11.75,89
12,89
12.25,89
12.5,90
12.75,90
13,92
13.25,92
13.5,92
13.75,93
14,94
14.25,96
14.5,96
14.75,96
15,97
15.25,97
15.5,97
15.75,99
16,102
16.25,102
16.5,102
16.75,103
17,103
17.25,103
17.5,104
17.75,104
18,104
18.25,104
18.5,104
18.75,105
19,105
19.25,105
19.5,106
19.75,106
20,106
20.25,106
20.5,107
20.75,107
21,107
21.25,107
21.5,108
21.75,108
22,109
22.25,109
22.5,109
22.75,109
23,109
23.25,109
23.5,109
23.75,110
24,111
24.25,111
24.5,111
24.75,112
25,112
25.25,112
25.5,112
25.75,112
26,112
26.25,112
26.5,112
26.75,112
27,112
27.25,112
27.5,112
27.75,112
28,112
28.25,113
28.5,113
28.75,113
29,113
29.25,114
29.5,115
29.75,115
30,115
30.25,115
30.5,115
30.75,115
31,115
31.25,115
31.5,115
31.75,115
32,115
32.25,115
32.5,115
32.75,115
33,116
33.25,116
33.5,116
33.75,116
34,117
34.25,117
34.5,117
34.75,117
35,117
35.25,117
35.5,117
35.75,117
36,117
36.25,117
36.5,118
36.75,118
37,118
37.25,118
37.5,118
37.75,119
38,119
38.25,119
38.5,119
38.75,119
39,120
39.25,120
39.5,120
39.75,120
40,120
40.25,120
40.5,120
40.75,120
41,120
41.25,120
41.5,120
41.75,120
42,120
42.25,120
42.5,120
42.75,120
43,120
43.25,120
43.5,120
43.75,120
44,120
44.25,120
44.5,120
44.75,120
45,120
45.25,120
45.5,120
45.75,120
46,120
46.25,120
46.5,120
46.75,120
47,120
47.25,120
47.5,120
47.75,120
48,120
48.25,120
48.5,120
48.75,120
49,120
49.25,120
49.5,120
49.75,120
50,120
50.25,120
50.5,120
50.75,120
51,120
51.25,120
51.5,120
51.75,120
52,120
52.25,120
52.5,120
52.75,120
53,120
53.25,120
53.5,120
53.75,120
54,120
54.25,120
54.5,120
54.75,120
55,120
55.25,120
55.5,120
55.75,120
56,120
56.25,120
56.5,120
56.75,120
57,120
57.25,120
57.5,120
57.75,120
58,120
58.25,120
58.5,120
58.75,120
59,120
59.25,120
59.5,120
59.75,120
60,120
60.25,120
60.5,120
60.75,120
61,120
61.25,120
61.5,120
61.75,120
62,120
62.25,120
62.5,120
62.75,120
63,120
63.25,120
63.5,120
63.75,120
64,120
64.25,120
64.5,120
64.75,120
65,120
65.25,120
65.5,120
65.75,120
66,120
66.25,120
66.5,120
66.75,120
67,120
67.25,120
67.5,120
67.75,120
68,120
68.25,120
68.5,120
68.75,120
69,120
69.25,120
69.5,120
69.75,120
70,120
70.25,120
70.5,120
70.75,120
71,120
71.25,120
71.5,120
71.75,120
72,120
72.25,120
72.5,120
72.75,120
73,120
73.25,120
73.5,120
73.75,120
74,120
74.25,120
74.5,120
74.75,120
75,120
75.25,120
75.5,120
75.75,120
76,120
76.25,120
76.5,120
76.75,120
77,120
77.25,120
77.5,120
77.75,120
78,120
78.25,120
78.5,120
78.75,120
79,120
79.25,120
79.5,120
79.75,120
80,120
80.25,120
80.5,120
80.75,120
81,120
81.25,120
81.5,120
81.75,120
82,120
82.25,120
82.5,120
82.75,120
83,120
83.25,120
83.5,120
83.75,120
84,120
84.25,120
84.5,120
84.75,120
85,120
85.25,120
85.5,120
85.75,120
86,120
86.25,120
86.5,120
86.75,120
87,120
87.25,120
87.5,120
87.75,120
88,120
88.25,120
88.5,120
88.75,120
89,120
89.25,120
89.5,120
89.75,120
90,120
90.25,120
90.5,120
90.75,120
91,120
91.25,120
91.5,120
91.75,120
92,120
92.25,120
92.5,120
92.75,120
93,120
93.25,120
93.5,120
93.75,120
94,120
94.25,120
94.5,120
94.75,120
95,120
95.25,120
95.5,120
95.75,120
96,120
96.25,120
96.5,120
96.75,120
97,120
97.25,120
97.5,120
97.75,120
98,120
98.25,120
98.5,120
98.75,120
99,120
99.25,120
99.5,120
99.75,120
100,120
100.25,120
100.5,120
100.75,120
101,120
101.25,120
101.5,120
101.75,120
102,120
102.25,120
102.5,120
102.75,120
103,120
103.25,120
103.5,120
103.75,120
104,120
104.25,120
104.5,120
104.75,120
105,120
105.25,120
105.5,120
105.75,120
106,120
106.25,120
106.5,120
106.75,120
107,120
107.25,120
107.5,120
107.75,120
108,120
108.25,120
108.5,120
108.75,120
109,120
109.25,120
109.5,120
109.75,120
110,120
110.25,120
110.5,120
110.75,120
111,120
111.25,120
111.5,120
111.75,120
112,120
112.25,120
112.5,120
112.75,120
113,120
113.25,120
113.5,120
113.75,120
114,120
114.25,120
114.5,120
114.75,120
115,120
115.25,120
115.5,120
115.75,120
116,120
116.25,120
116.5,120
116.75,120
117,120
117.25,120
117.5,120
117.75,120
118,120
118.25,120
118.5,120
118.75,120
119,120
119.25,120
119.5,120
119.75,120
